Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Volleyball duration (ms),High intensity interval training duration (ms)
2020-02-22,1760.8106204297803,4786.631266474724,,,,,0.5835989782948788,1.5862634181976318,0.26289793848991394,6739,,,,75,,82911266,3266379,,,
2020-02-23,1753.714501425395,4287.120778441429,,,,,0.6493161228472089,1.494821548461914,0.26289793848991394,6047,,,,68,,83273668,3126332,,,
2020-02-24,1782.755822937649,4858.461911082268,,,,,0.8426644917253088,1.6674216985702515,0.25509315729141235,6604,,,,73,,82694313,3705687,,,
2020-02-25,1896.1156630822422,7303.065190196037,,,,,0.8138912967859347,1.897089958190918,0.27004414796829224,9905,,,,108,,79629914,5967124,,,
2020-02-26,1799.3467342711854,5307.7974244356155,,,,,0.8836250179720095,1.6031849384307861,0.31173834204673767,7447,,,,87,,82340665,4036660,,,
2020-02-27,1985.020337071896,10006.954553484917,,,,,0.9272051407747147,1.6364690065383911,0.2621946334838867,13659,,,,153,,75059619,7740704,,,
2020-02-28,1723.2714107452407,3326.2130407094955,,,,,0.7831338031191397,1.5115160942077637,0.250948041677475,4677,,,,49,,83753840,2519018,,,
2020-02-29,1822.342650772653,6507.608138203621,,,,,0.8445364020101469,1.5508664846420288,0.2731848657131195,8904,,,,99,,79279630,4495412,,,
2020-03-01,1859.9947747939732,6647.1863178014755,,,,,0.9579861111017699,1.6248632669448853,0.25940319895744324,9110,,,,101,,80975443,5246541,,,
2020-03-02,1770.971097495684,4982.208874940872,,,,,0.8462640319891146,1.5782349109649658,0.27681756019592285,6836,,,,70,,82900102,3470334,,,
2020-03-03,1858.4855045021056,6465.123578548431,,,,,0.9490902382852391,1.6225427389144897,0.28822165727615356,8749,,,,95,,80939587,5216433,,,
2020-03-04,1801.5792834189244,5837.339630007744,,,,,0.8003167615140397,1.5150121450424194,0.24875520169734955,8057,,,,87,,82013978,4081199,,,
2020-03-05,1864.7147991052248,6598.899384140968,,,,,0.8332016286648862,1.459006667137146,0.2641594409942627,9069,,,,100,,80891135,5340701,,,
2020-03-06,1840.8216189610212,6472.218109250069,,,,,0.6078168649220722,1.752169132232666,0.2457035332918167,9080,,,,94,,81120599,4850589,,,
2020-03-07,1838.2333603881486,5644.407216787338,,,,,0.7722968138702984,1.7118350267410278,0.250948041677475,8162,,,,91,,79662483,4802391,,,
2020-03-08,1837.0635198533407,5971.969572424889,,,,,0.7086915439885416,1.7486516237258911,0.2494804710149765,8241,,,,88,,81501594,4780184,,,
2020-03-09,2012.3649499308444,10404.86393392086,,,,,0.8053514569884762,2.780015707015991,0.263487845659256,13278,,,,134,,78944983,6959131,363014,,
2020-03-10,2000.1414577664148,9247.696807861328,,,,,0.742138785222456,2.7500197887420654,0.27039143443107605,11755,,,,118,,79956956,5747917,695127,,
2020-03-11,1853.4668170627053,6679.549921870232,,,,,0.8999406565561551,1.9797312021255493,0.26516804099082947,9175,,,,98,,80450111,5116315,,,
2020-03-12,2020.63418174958,10161.892620921135,,,,,0.742758276230178,1.5198872089385986,0.24754692614078522,14159,,,,162,,77553630,8309014,60941,,
2020-03-13,1908.4755822791194,7680.500743985176,,,,,0.815385441601072,2.6456356048583984,0.26289793848991394,10842,,,,124,,79442489,6213697,,,
2020-03-14,1919.9539414001174,9698.310007810593,,,,,0.7323680932507028,2.870351791381836,0.250948041677475,14246,,,,167,,79354085,6441456,,,
2020-03-15,1763.7525900457497,4184.7321256399155,,,,,0.8621094687519426,1.6077454090118408,0.25729453563690186,6056,,,,71,,82869583,3326587,,,
2020-03-16,1729.266473140414,5072.981330394745,,,,,0.8731776461187368,1.6328150033950806,0.25017741322517395,7316,,,,91,,66641769,2638613,,,
2020-03-17,1648.053538836737,1732.4271585941315,,,,,0.6294739576500635,1.616286277770996,0.2714735269546509,2717,,,,29,,68771282,1018477,,,
2020-03-18,1700.194448964526,1037.7978262901306,,,,,0.9363740436479074,1.6238893270492554,0.250948041677475,1799,,,,42,1432517,84298356,522937,,,
2020-03-19,1610.0925953280487,931.5029293298721,,,,,0.8021726985255073,1.4273215532302856,0.250948041677475,1528,,,,16,,86138812,261188,,,
2020-03-20,1713.1637359414153,658.0637586116791,,,,,0.6205794629099204,0.9815794229507446,0.2682892084121704,1103,,,,51,2075515,84232142,92343,,,
2020-03-21,1618.1203927162624,753.9028747081757,,,,,0.859270339596347,1.3914538621902466,0.2748478353023529,1338,,,,11,,85686540,421338,,,
2020-03-22,1610.4983522597438,459.40794038772583,,,,,0.8418456715690723,1.4428540468215942,0.2748478353023529,942,,,,7,,85604154,269283,,,
2020-03-23,1597.0000717385292,315.7675428390503,,,,,0.6092080925199063,1.225394606590271,0.3306431174278259,633,,,,8,,86094946,,,,
2020-03-24,1634.355206818624,1520.9258350133896,,,,,0.680684073148177,1.5089473724365234,0.2432100474834442,2590,,,,26,,85654792,745208,,,
2020-03-25,1597.8538366123569,261.77337169647217,,,,,0.775472100290434,1.3891044855117798,0.35833120346069336,518,,,,5,,86230522,17034,,,
2020-03-26,1604.8899364900637,547.549241900444,,,,,0.8799494785062919,1.3056248426437378,0.2799075245857239,967,,,,11,,86114912,157400,,,
2020-03-27,1597.000045574697,469.95324635505676,,,,,0.7863861387385106,1.214687705039978,0.3584972023963928,872,,,,9,,86037959,,,,
2020-03-28,1607.4918166232108,436.00022327899933,,,,,0.757732711448828,1.3104528188705444,0.25527215003967285,853,,,,6,,84253558,209302,,,
2020-03-29,1602.480495289559,358.8681480884552,,,,,0.6842478952046885,1.0025393962860107,0.2826525866985321,765,,,,5,,86082906,109333,,,
2020-03-30,1616.9331910277601,674.4915460348129,,,,,0.9925582500587886,1.30150306224823,0.26289793848991394,1155,,,,12,,86002347,397653,,,
2020-03-31,1036.835416179782,692.9704543352127,,,,,0.810987325084717,1.3835556507110596,0.26289793848991394,1155,,,,13,,53532952,646923,,,
